ID_Objednavky,ID_Zakaznika,Datum,Cislo_Objednavky,Cena,Meno_Psa,Rasa,Receptura,Davka_Gramy
53601,1850,2021-03-31 08:15:04,21745784,1726.00,Rýša,Německý boxer,Kachní,211
53564,0,2021-03-31 06:39:12,21998632,,Rex,Velké plemeno,,53
53554,0,2021-03-30 22:35:39,21749226,,Enny,Maltézský psík,,46
53552,0,2021-03-30 22:34:12,21035763,,Sofie,Čivava,,56
53546,0,2021-03-30 22:04:24,21187065,,Monty,Francouzský buldoček,,156
53536,0,2021-03-30 21:14:45,21699132,,Aki,Akita-Inu,,341
53522,1687,2021-03-30 20:30:34,21647631,1454.00,Hugo,Stafordšírský bullteriér,Kuřecí,168
53509,2081,2021-03-30 18:55:29,21123179,2340.00,Daddy,Stafordšírský bullteriér,,173
53506,0,2021-03-30 18:54:04,21903298,,okok,Malé plemeno,,125
53492,0,2021-03-30 16:51:15,21681492,,Tony,Francouzský buldoček,,119
53456,0,2021-03-30 12:07:23,21124986,,"Urri,Daffy,Candy,Megi,Casper,Aja",Čínský chocholatý pes,,76
53444,2079,2021-03-30 10:41:50,21892875,870.00,Amálka,Yorkšírský teriér,,50
53438,0,2021-03-30 10:13:03,21174665,,Lord,Velké plemeno,,376
53429,1772,2021-03-30 08:28:26,21258559,2416.00,berny,Bernský salašnický pes,,435
53425,1710,2021-03-30 07:49:43,21315753,1490.00,Sofi,Americký stafordširský teriér,,213
53422,2078,2021-03-30 07:47:54,21564947,1853.00,Bakus,Americký stafordširský teriér,,237
53410,1486,2021-03-30 01:22:54,21436492,1276.00,Nessie,Stafordšírský bullteriér,Brambory,151
53406,997,2021-03-30 01:10:25,21690283,1259.00,Toby,Jezevčík standard hladkosrstý,,123
53404,0,2021-03-29 23:14:07,21783044,,Jessie,Pražský krysařík,,50
53391,2075,2021-03-29 20:53:29,21433501,1422.00,Selinka,Knírač velký,,182
53373,0,2021-03-29 18:35:40,21293276,,Tris,Malý münsterlandský ohař,,185
53373,0,2021-03-29 18:35:40,21293276,,Archie,Maďarský ohař krátkosrstý,,277
53373,0,2021-03-29 18:35:40,21293276,,Kassandra,Maďarský ohař krátkosrstý,,200
53373,0,2021-03-29 18:35:40,21293276,,Joy,Čínský chocholatý pes,Kuřecí,58
53371,0,2021-03-29 18:34:43,21901148,,Kassandra,Maďarský ohař krátkosrstý,,200
53354,1896,2021-03-29 14:55:12,21770858,2031.00,Baddy,Dobrman,,327
53341,1768,2021-03-29 13:29:47,21625935,1496.00,BIBIEN,Australský ovčák,,171
53326,1841,2021-03-29 12:28:46,21674206,2427.00,Hugo,Pudl velký,,210
53330,2074,2021-03-29 12:25:59,21245103,3144.00,Ačina,Jack Russel teriér,,83
53330,2074,2021-03-29 12:25:59,21245103,3144.00,Fiona,Jezevčík standard hladkosrstý,,98
53323,1042,2021-03-29 11:01:14,21654802,821.00,Rockýsek,Německý špic malý,,66
53299,2073,2021-03-28 23:11:28,21814596,1196.00,Pupin,Francouzský buldoček,,166
53285,2072,2021-03-28 21:33:33,21209405,1459.00,Ralph,Československý vlčák,,262
53272,2071,2021-03-28 20:53:31,21249411,1749.00,Roxy,Americký stafordširský teriér,Rýže,281
53247,1404,2021-03-28 17:52:26,21510721,932.00,Katty,Yorkšírský teriér,,66
53236,0,2021-03-28 16:53:16,21914722,,Milan,Malé plemeno,,195
53226,0,2021-03-28 15:41:36,21343789,,Bastien,Jezevčík trpasličí/králičí dlouhosrstý,,66
53219,0,2021-03-28 15:02:00,21753057,,Ogyšek,Zlatý retriever,,169
53215,0,2021-03-28 14:50:15,21060080,,Bety,Střední plemeno,,234
53198,0,2021-03-28 11:59:58,21529694,,Chris,Malý kontinentální španěl,,48
53158,2070,2021-03-27 22:35:16,21242463,1341.00,Artos,Německý boxer,,348
53153,0,2021-03-27 22:21:20,21309770,,Neddysek,Čivava,,43
53146,2069,2021-03-27 21:40:40,21391426,2043.00,Matylda,Kavkazský pastevecký pes,,299
53139,2068,2021-03-27 21:24:33,21288588,1591.00,Barnabášek,Zlatý retriever,,240
53133,2067,2021-03-27 19:57:47,21835148,980.00,Minie,Jack Russel teriér,,65
53126,2065,2021-03-27 19:15:18,21465196,813.00,Beruška,Čivava,Kuřecí,39
53119,2064,2021-03-27 19:00:37,21439892,885.00,Brita,Trpasličí plemeno,,47
53100,2063,2021-03-27 17:09:01,21820924,1704.00,Sharpi,Střední plemeno,,207
53092,2062,2021-03-27 16:27:37,21240712,1259.00,Roxy,Labradorský retriever,,203
53085,1675,2021-03-27 16:13:58,21303619,2551.00,Ariček,Československý vlčák,,288
53089,1675,2021-03-27 16:13:58,21089366,2551.00,Ariček,Československý vlčák,,288
53082,1675,2021-03-27 16:10:05,21765638,1749.00,Ariček,Československý vlčák,,281
53075,2061,2021-03-27 15:52:47,21048587,2405.00,Wolfík,Novofundlandský pes,,532
63478,2061,2021-03-27 15:52:47,21558453,2405.00,Wolfík,Novofundlandský pes,,532
53060,2060,2021-03-27 14:34:17,21873375,874.00,Muf,Yorkšírský teriér,,45
53040,0,2021-03-27 12:00:17,21355388,,Goldie,Zlatý retriever,,303
53030,1945,2021-03-27 11:27:55,21288400,1009.00,Topinka,Boloňský psík,,73
53023,0,2021-03-27 10:26:28,21271210,,Gucci,Malé plemeno,,85
53017,0,2021-03-27 08:59:55,21426908,,Oliver,Bišonek,,74
53012,2058,2021-03-27 08:47:43,21596026,1303.00,Richard,Peruánský naháč střední,,125
53003,0,2021-03-27 06:32:48,21169293,,Aida,Trpasličí plemeno,,48
52995,2057,2021-03-27 00:34:35,21190585,1709.00,Mikee,Velké plemeno,Hovězí,260
52989,1941,2021-03-26 23:59:56,21214047,2083.00,Majk,Francouzský buldoček,Brambory,172
52982,0,2021-03-26 22:01:26,21007871,,Sisi,Trpasličí plemeno,,29
52979,2055,2021-03-26 21:48:53,21532929,1535.00,Roky,Stafordšírský bullteriér,Rýže,345
52937,2054,2021-03-26 16:16:31,21549277,1395.00,Daffy,Střední plemeno,,166
52909,0,2021-03-26 09:31:17,21525051,,Kokoska,Border kolie,Brambory,160
52902,1112,2021-03-26 08:07:02,21935216,1990.00,Sorbon,Dobrman,Rýže,403
52898,2053,2021-03-26 06:52:06,21386009,1331.00,Bruno,Labradorský retriever,,224
52879,0,2021-03-25 19:34:12,21040196,,Max,Maďarský ohař krátkosrstý,,355
52866,0,2021-03-25 18:08:50,21812839,,Maxik,Yorkšírský teriér,,67
52847,0,2021-03-25 15:29:21,21101716,,Micky,Čivava,Brambory,49
52845,923,2021-03-25 15:25:20,21027327,1626.00,Jimmi,Bílý švýcarský ovčák,,286
52834,2052,2021-03-25 13:56:52,21741678,2205.00,Stela,Australský ovčák,,272
52820,0,2021-03-25 12:20:29,21562903,,Daisy,Yorkšírský teriér,,45
52814,0,2021-03-25 11:53:27,21557931,,Jessy,Yorkšírský teriér,,34
52812,826,2021-03-25 11:52:45,21952239,1217.00,Britka,Český strakatý pes,,114
52807,2049,2021-03-25 11:02:52,21805755,1411.00,Artur,Americký stafordširský teriér,,256
52804,1529,2021-03-25 10:46:51,21794089,1818.00,BELLA,Střední plemeno,,174
52795,2050,2021-03-25 09:13:32,21656011,1110.00,Jasmínka,Parson Russell teriér,,121
52777,2048,2021-03-25 00:04:18,21733045,2167.00,Kyra,Francouzský buldoček,,123
52770,0,2021-03-24 23:42:45,21169918,,Majla,Malé plemeno,Kachní,82
52765,2047,2021-03-24 23:13:10,21488591,770.00,Týna,Čivava,,35
52756,2046,2021-03-24 21:50:23,21311342,1506.00,Cindy,Rotvajler,,434
52749,1830,2021-03-24 21:03:25,21370367,1243.00,Maui,Alapažský čistokrevný buldok,,288
52743,0,2021-03-24 19:51:47,21421219,,,,,
52731,1603,2021-03-24 18:25:35,21018931,1541.00,Maru,Norský losí pes šedý,Brambory,180
52712,1862,2021-03-24 17:43:23,21264234,2005.00,smečkopes,Velké plemeno,,357
52723,1882,2021-03-24 17:41:04,21369629,2036.00,Akbar,Italský corso pes,,420
52706,876,2021-03-24 15:57:50,21732189,2409.00,Eli,Leonberger,,366
52702,2045,2021-03-24 15:49:10,21196402,1101.00,Betty,Střední plemeno,,203
52696,1467,2021-03-24 15:35:36,21211087,1564.00,Bětuška,Irský setr,,241
52683,586,2021-03-24 14:13:57,21190257,1043.00,Falco,Australský honácký pes,Brambory,219
52671,2043,2021-03-24 13:26:12,21634343,1036.00,BiBi,Yorkšírský teriér,,46
52667,2042,2021-03-24 12:56:22,21472260,853.00,Fidýsek,Yorkšírský teriér,,48
52654,2040,2021-03-24 11:26:46,21979478,908.00,Annie,Německý špic malý,Kukuřice,40
52650,0,2021-03-24 11:19:57,21284183,1005.00,Maya,Malé plemeno,,58
52647,0,2021-03-24 11:13:40,21739537,,,,,
52628,2039,2021-03-24 08:52:38,21996046,809.00,Theodor,Čivava,,47
52615,2038,2021-03-23 20:55:56,21076101,818.00,Tobyk,Čivava,Brambory,50
52592,0,2021-03-23 19:03:26,21686012,,Nali,Malé plemeno,,112
52582,0,2021-03-23 17:41:47,21031177,,Ziron,Německý ovčák,,310
52574,0,2021-03-23 16:41:29,21926033,,Flek,Havanský psík,,56
52569,2037,2021-03-23 16:02:23,21171950,975.00,Krpec,Jack Russel teriér,Kukuřice,69
52566,1836,2021-03-23 15:33:49,21886735,1804.00,Jerry,Stafordšírský bullteriér,,263
52550,1671,2021-03-23 14:13:38,21856407,1732.00,Stark,Miniaturní bulteriér,,178
52551,1771,2021-03-23 14:02:28,21730500,0.00,Jola,Německý ohař krátkosrstý,Jehněčí,301
52547,2036,2021-03-23 13:57:47,21932369,1637.00,Maurice,Shar-Pei,,168
52538,0,2021-03-23 12:34:57,21189464,,Barunka,Zlatý retriever,,326
52534,0,2021-03-23 12:26:09,21104823,,Abei,Hannoverský barvář,,268
52524,1856,2021-03-23 11:05:28,21295899,834.00,Mája,Německý špic trpasličí,Rýže,36
52505,2051,2021-03-23 08:18:44,21786226,1507.00,Spajk,Malé plemeno,,149
52500,2035,2021-03-23 07:53:41,21818512,785.00,Teddy,Německý špic trpasličí,,49
52495,1848,2021-03-23 07:41:54,21214801,1024.00,Molly,Trpasličí pinč,,98
52492,0,2021-03-23 07:11:39,21177587,,Atos,Čivava,,42
52485,0,2021-03-23 06:43:36,21843841,,Aslaug,Německý ovčák,,164
52463,2032,2021-03-22 22:28:03,21265456,934.00,Dinka,Malé plemeno,,96
52459,2033,2021-03-22 22:09:14,21277775,1586.00,Irbi,Zlatý retriever,,365
52454,2031,2021-03-22 21:56:30,21455572,810.00,Bibi,Yorkšírský teriér,,41
52443,2030,2021-03-22 21:31:29,21510042,1214.00,Matýsek,Malé plemeno,,102
52434,0,2021-03-22 21:12:55,21300151,,Easy,Střední plemeno,,120
52426,2029,2021-03-22 21:02:02,21334730,1135.00,Theoušek,Maltézský psík,,44
52420,2028,2021-03-22 20:35:45,21020424,2474.00,Piškot,Americká akita,,363
52405,2027,2021-03-22 19:50:42,21140052,934.00,Sheena,Jezevčík standard hladkosrstý,,68
52402,2026,2021-03-22 19:49:29,21567103,1523.00,Alwin,Anglický kokršpaněl,,170
52392,0,2021-03-22 19:01:46,21326461,,Dyk,Malé plemeno,Kukuřice,93
52369,0,2021-03-22 17:22:02,21503953,-478.00,Kira,Střední plemeno,,184
52360,0,2021-03-22 16:59:13,21797760,,Achilles,Německý špic trpasličí,,58
52353,0,2021-03-22 16:49:54,21279719,,Albion,Bišonek,,65
52344,2025,2021-03-22 16:36:15,21088731,1280.00,Rocky,Malé plemeno,,94
52311,1160,2021-03-22 13:06:37,21018869,1602.00,ben,Střední plemeno,,223
52307,1844,2021-03-22 12:37:18,21501268,969.00,Edíček,Yorkšírský teriér,,49
52305,2024,2021-03-22 12:27:58,21199471,2104.00,Baron,Zlatý retriever,,281
52300,2023,2021-03-22 11:47:12,21033011,1103.00,Rocky,Francouzský buldoček,,170
52294,0,2021-03-22 11:12:15,21830437,,Betty,Německý ovčák,Kuřecí,345
52286,1625,2021-03-22 10:32:07,21851958,1424.00,Indiana,Sheltie,,67
52282,0,2021-03-22 10:05:13,21427597,,mám 4 ? jak to zapsat,Australský ovčák,,431
52277,1800,2021-03-22 09:49:49,21214676,1076.00,Elizabeth,Mops,,103
52271,2022,2021-03-22 09:06:39,21624098,757.00,Bára,Německý pinč,,54
52252,0,2021-03-22 08:16:36,21202928,,Colt,Velké plemeno,Kukuřice,291
52249,1529,2021-03-22 08:14:42,21389162,959.00,Daisy,Pudl trpasličí,,56
52239,1332,2021-03-22 07:25:33,21854915,1465.00,Dakota,Labradorský retriever,,237
52199,2020,2021-03-21 23:44:33,21959204,848.00,Hovězí...,Čivava,,39
52181,0,2021-03-21 22:14:06,21752976,,Sissi,Čivava,,22
52175,0,2021-03-21 21:57:54,21901607,-419.00,Toby,Kavalír King Charles španěl,Hovězí,90
52160,2019,2021-03-21 20:51:28,21420566,1131.00,Kuki,Kavalír King Charles španěl,,95
52149,0,2021-03-21 20:28:30,21656165,,Kuki,Kavalír King Charles španěl,,100
52137,1661,2021-03-21 19:48:01,21571617,2211.00,Oggy,Rotvajler,,378
52124,2017,2021-03-21 19:09:39,21626377,720.00,Roxy,Čivava,,46
52071,2016,2021-03-21 15:19:15,21466446,2224.00,Meli,Velký švýcarský salašnický pes,,415
52051,0,2021-03-21 13:25:24,21997363,,Fifinka,Čivava,Rýže,51
52029,2015,2021-03-21 11:39:12,21178662,1280.00,Leila,Střední plemeno,Kachní,181
52022,2014,2021-03-21 11:18:27,21479368,1488.00,Tschara,Belgický ovčák - Tervueren,Rýže,202
52013,2012,2021-03-21 10:54:09,21615069,1417.00,Rika a Mína,Pudl trpasličí,Brambory,75
52007,2013,2021-03-21 10:47:21,21471380,1026.00,Kuba,Malé plemeno,,115
51993,0,2021-03-21 10:29:51,21739713,,Kuba,Malé plemeno,,115
51976,2011,2021-03-21 09:10:22,21119858,1626.00,Chealsea,Německý boxer,,286
51955,0,2021-03-21 07:51:56,21195718,,Tina,Yorkšírský teriér,Hovězí,54
51941,2010,2021-03-20 21:48:33,21850200,1428.00,Ája,Jack Russel teriér,,117
51935,2009,2021-03-20 21:26:28,21076732,1535.00,Jack,Americký stafordširský teriér,,256
51933,0,2021-03-20 21:26:27,21132709,,Ero,Border kolie,,266
51858,1051,2021-03-20 20:34:35,21767303,2794.00,Berry,Německý ovčák,,312
51858,1051,2021-03-20 20:34:35,21767303,2794.00,Maxík,Belgický grifonek,,57
51917,1729,2021-03-20 20:31:40,21682900,2109.00,Sam,Labradorský retriever,,238
51917,1729,2021-03-20 20:31:40,21682900,2109.00,Monty,Yorkšírský teriér,Kachní,26
51908,2008,2021-03-20 19:50:02,21285578,1365.00,Besina,Yorkšírský teriér,,36
51908,2008,2021-03-20 19:50:02,21285578,1365.00,Sofina,Yorkšírský teriér,,39
51894,0,2021-03-20 19:06:51,21836806,,Čipík,Ruský toy,,55
51890,2007,2021-03-20 18:59:51,21239973,970.00,Berta,Shih-tzu,,68
51866,2006,2021-03-20 17:00:44,21041328,990.00,Charlie,Čivava,,62
51852,1749,2021-03-20 16:14:07,21081803,1330.00,Cassie,Lagotto romagnolo,,137
51839,0,2021-03-20 15:31:48,21376742,,Jack,Bílý švýcarský ovčák,,339
51822,0,2021-03-20 13:51:06,21751509,,Amy,Parson Russell teriér,,114
51811,2004,2021-03-20 12:47:04,21580735,865.00,Dorotka,Maltézský psík,,55
51789,0,2021-03-20 09:52:02,21241352,,Dino,Stafordšírský bullteriér,,189
51784,953,2021-03-20 09:24:33,21217875,1063.00,Mafinka,Malé plemeno,,92
51762,0,2021-03-20 07:46:01,21807017,,Amálka,Malé plemeno,,128
51762,0,2021-03-20 07:46:01,21807017,,Bella,Labradorský retriever,,222
51756,2001,2021-03-20 07:38:19,21503207,2619.00,Skero,Americký stafordširský teriér,,299
51751,0,2021-03-20 07:22:41,21767010,,Skero,Americký stafordširský teriér,,299
51732,1747,2021-03-20 06:39:25,21932532,2273.00,Cesar,Čínský chocholatý pes,,90
51732,1747,2021-03-20 06:39:25,21932532,2273.00,Cyprian,Čínský chocholatý pes,,88
51730,2000,2021-03-20 05:10:13,21059612,1254.00,Cita,Miniaturní bulteriér,,139
51724,0,2021-03-20 02:27:16,21787232,,Max,Středoasijský pastevecký pes,,754
51714,0,2021-03-19 23:46:15,21367422,,Endy,Yorkšírský teriér,,33
51695,0,2021-03-19 22:51:00,21094047,,Lilinka,Malé plemeno,,115
51695,0,2021-03-19 22:51:00,21094047,,Charlotka,Irish Soft Coated Wheaten Terrier,,194
51679,1765,2021-03-19 22:10:06,21138450,1860.00,Jamie,Americký pitbulteriér,,199
51677,1765,2021-03-19 22:06:44,21476685,3099.00,Jamie,Americký pitbulteriér,,183
51674,1997,2021-03-19 22:03:13,21637715,1176.00,Samuel,Střední plemeno,,260
51668,1998,2021-03-19 21:56:28,21548012,1873.00,Attila,Anatolský pastevecký pes,,482
51639,1996,2021-03-19 19:46:26,21528523,2596.00,Loki,Rotvajler,,421
51631,1668,2021-03-19 19:39:52,21830614,1345.00,Bessy,Výmarský ohař krátkosrstý,,268
51629,1995,2021-03-19 19:38:45,21301972,1798.00,Nellynka,Yorkšírský teriér,,63
51629,1995,2021-03-19 19:38:45,21301972,1798.00,Hafik,Yorkšírský teriér,Jehněčí,60
51592,1886,2021-03-19 17:07:23,21182466,1916.00,Mazlík,Americký stafordširský teriér,,256
51587,0,2021-03-19 16:23:26,21930044,,,,,
51579,0,2021-03-19 16:07:24,21362208,,,,,
51580,1994,2021-03-19 16:07:24,21025668,1887.00,Bára,Velké plemeno,,318
51535,0,2021-03-19 12:31:13,21764907,,Lady&Toby,Yorkšírský teriér,,36
51520,1993,2021-03-19 11:47:43,21597324,1061.00,Max,Malé plemeno,,88
51509,0,2021-03-19 10:42:02,21126460,1108.00,Amálka,Malé plemeno,,129
51506,1471,2021-03-19 10:39:19,21707488,2304.00,"Nio,Agona",Americký stafordširský teriér,,292
51489,1107,2021-03-19 08:20:37,21217677,2648.00,Matthew,Německá doga,,650
51486,1015,2021-03-19 07:59:18,21569240,1446.00,Sárča,Kavalír King Charles španěl,,75
51480,0,2021-03-19 06:22:48,21591495,,Kron,Německý ovčák,,368
51457,1992,2021-03-18 22:21:20,21038046,1410.00,Simba,Border kolie,,192
51442,1944,2021-03-18 19:58:03,21613418,1043.00,Money,Yorkšírský teriér,,49
51430,0,2021-03-18 18:44:22,21025636,790.00,Lola,Čivava,,27
51427,1991,2021-03-18 18:40:51,21987199,1294.00,Bella,Jezevčík trpasličí/králičí drsnosrstý,,60
51415,0,2021-03-18 18:08:18,21396596,,,,,
51409,1990,2021-03-18 17:06:47,21994160,1243.00,Tim,Francouzský buldoček,,136
51404,0,2021-03-18 16:53:45,21605351,,Tim,Francouzský buldoček,,136
51393,1989,2021-03-18 15:57:55,21426807,1858.00,Eda,Tibetská doga,,471
51390,0,2021-03-18 15:52:33,21804975,-609.00,Eda,Tibetská doga,,471
51387,0,2021-03-18 15:15:53,21208109,,Bell,Střední plemeno,,148
51383,1988,2021-03-18 15:00:28,21803796,1648.00,Lili a Tedy,Čínský chocholatý pes,,73
51362,0,2021-03-18 12:15:09,21270060,,Ellaria,Čivava,,42
51351,1989,2021-03-18 11:29:35,21398034,1828.00,Eda,Tibetská doga,,471
51340,1987,2021-03-18 10:48:27,21146947,1071.00,Nella,Beagle Harrier,,157
51338,1986,2021-03-18 10:48:16,21071713,2098.00,Naboo,Tosa-Inu,,573
51332,1983,2021-03-18 10:43:26,21537400,1085.00,Zafra,Shiba-Inu,,92
51326,1982,2021-03-18 09:56:23,21856287,774.00,Enž,Yorkšírský teriér,,38
51324,1395,2021-03-18 09:52:32,21324321,2463.00,Diesel,Tosa-Inu,,364
51322,1443,2021-03-18 09:48:38,21299517,2401.00,Kess,Italský corso pes,,378
51317,1395,2021-03-18 09:43:14,21495203,2463.00,Diesel,Tosa-Inu,,364
51312,1395,2021-03-18 09:36:07,21549246,2463.00,Diesel,Tosa-Inu,,364
51308,0,2021-03-18 09:29:19,21747636,,Bella,Americký pitbulteriér,,156
51302,996,2021-03-18 09:04:12,21968415,2128.00,Ebigail,Rhodéský ridgeback,,292
55088,996,2021-03-18 09:04:12,21925590,2128.00,Ebigail,Rhodéský ridgeback,,292
51297,1155,2021-03-18 08:31:57,21557066,1591.00,Aida,Americký stafordširský teriér,,199
51293,1006,2021-03-18 08:09:35,21669263,737.00,Ennynka,Yorkšírský teriér,,37
51277,0,2021-03-18 04:55:12,21116852,,Bella,Labradorský retriever,,222
51277,0,2021-03-18 04:55:12,21116852,,Amálka,Malé plemeno,,128
51275,0,2021-03-18 04:20:23,21661785,,Maya,Střední plemeno,,236
51252,0,2021-03-17 22:08:55,21870575,,Loki,Rotvajler,,405
51241,1980,2021-03-17 21:52:28,21502617,827.00,Asannka,Yorkšírský teriér,,42
51236,0,2021-03-17 21:34:51,21841781,,Andy,Rhodéský ridgeback,,304
51230,1979,2021-03-17 21:23:38,21755140,962.00,Lumpíček,Malé plemeno,,67
51219,1923,2021-03-17 20:48:04,21001116,819.00,Kim,Yorkšírský teriér,,32
51210,1951,2021-03-17 20:02:28,21741389,1627.00,Polly,Border kolie,,191
51211,0,2021-03-17 20:01:40,21689411,,Audi,Francouzský buldoček,,109
51203,1978,2021-03-17 19:49:11,21738545,1414.00,Arly,Havanský psík,,75
51207,1978,2021-03-17 19:49:11,21559997,1414.00,Arly,Havanský psík,,75
51192,1770,2021-03-17 18:57:41,21514606,2191.00,Ylby,Kolie dlouhosrstá,,265
51172,1774,2021-03-17 17:45:00,21839259,1796.00,Dexík,Zlatý retriever,,231
51165,1976,2021-03-17 17:16:20,21560465,1660.00,Majk,Německý ovčák,,245
51162,1519,2021-03-17 17:10:41,21206911,1402.00,Bien,Miniaturní bulteriér,,146
51159,1977,2021-03-17 17:00:57,21857082,1046.00,Aro,Mexický naháč,,104
51156,1826,2021-03-17 16:58:15,21988942,1511.00,Sid,Americký pitbulteriér,,260
51142,1975,2021-03-17 15:24:19,21391612,911.00,Jimmy,Německý špic trpasličí,,46
51139,1974,2021-03-17 15:22:25,21286563,2224.00,Ajax,Německý ovčák,,318
51113,0,2021-03-17 13:55:45,21205493,,Bella,Labradorský retriever,,222
51100,1973,2021-03-17 13:44:52,21507687,1258.00,Sanya,Americký pitbulteriér,,160
51094,1972,2021-03-17 13:11:53,21733023,1487.00,Lyla,Sibiřský husky,,220
51089,1119,2021-03-17 12:36:59,21908067,856.00,"Charli,Jack",Yorkšírský teriér,,35
51082,1970,2021-03-17 11:44:46,21170418,1056.00,Jessie,Malé plemeno,,72
51079,1703,2021-03-17 11:37:42,21888140,1056.00,Majk,Čivava,,98
51072,1971,2021-03-17 10:47:21,21290728,1499.00,Ejmy,Border kolie,,216
51048,0,2021-03-16 23:48:07,21461453,,Bob,Čivava,,5716
51037,0,2021-03-16 21:42:58,21906359,,,,,
51031,0,2021-03-16 21:26:13,21870061,,Calvin,Čivava,,56
51007,1462,2021-03-16 18:38:16,21678709,3002.00,Alba,Rotvajler,,354
51002,1730,2021-03-16 18:27:38,21673893,1078.00,Fluffy,Yorkšírský teriér,,28
50994,0,2021-03-16 16:50:35,21412419,,,,,
50983,1969,2021-03-16 13:46:54,21608321,1828.00,Kira,Německý boxer,,278
50972,1958,2021-03-16 12:42:51,21692060,1716.00,Jack,Labradorský retriever,,314
50970,1777,2021-03-16 12:42:36,21123897,1342.00,Hati,Sibiřský husky,,139
50954,1734,2021-03-16 10:14:06,21593106,1108.00,Adolf,Shiba-Inu,,120
50952,1721,2021-03-16 10:10:50,21530363,2045.00,Sparky,Americký stafordširský teriér,,211
50940,1351,2021-03-16 09:36:21,21858740,1824.00,Achilles,Německý špic trpasličí,,33
50940,1351,2021-03-16 09:36:21,21858740,1824.00,Adónis,Německý špic trpasličí,,33
50940,1351,2021-03-16 09:36:21,21858740,1824.00,Apollón,Německý špic trpasličí,,34
50944,1968,2021-03-16 09:34:43,21520514,2900.00,Cruel,Malé plemeno,,133
50944,1968,2021-03-16 09:34:43,21520514,2900.00,Aireen,Border kolie,,153
50933,907,2021-03-16 08:03:19,21173522,961.00,Arči,Shih-tzu,,93
50927,1967,2021-03-16 06:59:35,21795738,1385.00,Bára,Americký pitbulteriér,,222
50925,1966,2021-03-16 06:58:58,21979649,1110.00,Rony,Yorkšírský teriér,,93
50914,1965,2021-03-15 23:28:33,21910017,1562.00,Sheila,Střední plemeno,,185
50905,1964,2021-03-15 21:41:55,21536215,1801.00,Kim,Sibiřský husky,,279
50895,816,2021-03-15 20:26:51,21392753,1882.00,Asha,Americký stafordširský teriér,,243
50883,0,2021-03-15 18:29:58,21305256,1824.00,Adónis,Německý špic trpasličí,,33
50883,0,2021-03-15 18:29:58,21305256,1824.00,Apollón,Německý špic trpasličí,,34
50883,0,2021-03-15 18:29:58,21305256,1824.00,Achilles,Německý špic trpasličí,,33
50875,0,2021-03-15 18:17:15,21044077,,Taison,Italský corso pes,,557
50858,1962,2021-03-15 16:01:32,21888650,1032.00,Jessa,Jack Russel teriér,,77
50843,1961,2021-03-15 15:04:04,21370138,1052.00,Monty Jack,Německý špic trpasličí,,38
50847,0,2021-03-15 15:03:21,21803849,,Rap,Americký stafordširský teriér,,268
50832,0,2021-03-15 14:13:18,21456731,,Charlie,Německý špic malý,,60
50822,1863,2021-03-15 13:05:31,21211159,2859.00,Ben,Německý ovčák,,283
50822,1863,2021-03-15 13:05:31,21211159,2859.00,Max,Yorkšírský teriér,,56
50804,0,2021-03-15 10:05:04,21643228,,Achilles,Německý špic trpasličí,,58
50800,0,2021-03-15 09:14:53,21145818,,Lili,Trpasličí plemeno,,26
50794,0,2021-03-15 08:16:11,21967717,,Nessie,Malé plemeno,,76
50766,1960,2021-03-14 23:44:25,21314127,1380.00,L. Delling,Porcelán,,232
50756,0,2021-03-14 22:55:25,21338444,,Reggi,Yorkšírský teriér,,36
50717,1957,2021-03-14 18:27:52,21670774,777.00,Sára,Maltézský psík,,46
50712,0,2021-03-14 17:59:33,21189563,,Chelsea,Yorkšírský teriér,,96
50708,1956,2021-03-14 17:51:37,21273535,1145.00,Jenny...,Pudl trpasličí,,65
50707,1433,2021-03-14 17:51:27,21908775,1038.00,Mia,Francouzský buldoček,,108
57722,1433,2021-03-14 17:51:27,21450386,1038.00,Mia,Francouzský buldoček,Rýže,108
50700,1955,2021-03-14 17:25:07,21103086,2291.00,Finánek,Irský vlkodav,,488
56680,1955,2021-03-14 17:25:07,21818695,2291.00,Finánek,Irský vlkodav,,488
50697,1814,2021-03-14 17:21:45,21066932,2407.00,Ria,Flat Coated Retriever,,308
50687,1771,2021-03-14 17:03:28,21544431,1731.00,Jola,Německý ohař krátkosrstý,,284
50689,1955,2021-03-14 16:59:16,21432623,1363.00,Saginka,Chodský pes,,207
50681,0,2021-03-14 16:31:50,21867088,,Ted,Německý ovčák,,286
50677,1954,2021-03-14 16:20:47,21084496,1144.00,Maxík,Jack Russel teriér,,93
50671,0,2021-03-14 15:56:31,21659057,,Bárt,Jack Russel teriér,,94
50666,0,2021-03-14 15:36:17,21523958,,Lilith,Jezevčík trpasličí/králičí hladkosrstý,,73
50653,1953,2021-03-14 14:01:07,21826079,1539.00,Minnie,Výmarský ohař dlouhosrstý,,260
50649,1463,2021-03-14 13:56:56,21751531,1086.00,Maylo,Jack Russel teriér,,83
50647,0,2021-03-14 13:53:38,21348425,,Shally,Německý špic trpasličí,,52
50633,0,2021-03-14 11:56:53,21826388,,Barnabáš,Belgický ovčák - Malinois,,277
50613,1952,2021-03-14 10:51:54,21366482,1260.00,Bella,Francouzský buldoček,,117
50605,1951,2021-03-14 09:30:19,21024266,1597.00,Polly,Border kolie,,191
